    12701.070000    12727.000000       47.400000    0.000000E+00
    12774.800000
    12743.000000    12762.670000    12746.000000    12718.260000
    12755.400000    12725.000000    12706.860000    12702.260000
    12715.140000    12701.070000       28.133340       -5.133334
    12773.400000
    12746.660000    12743.000000    12762.670000    12746.000000
    12718.260000    12755.400000    12725.000000    12706.860000
    12702.260000    12715.140000       54.200000       17.000000
    12765.400000
    12731.940000    12746.660000    12743.000000    12762.670000
    12746.000000    12718.260000    12755.400000    12725.000000
    12706.860000    12702.260000      109.466700       67.600010
    12765.070000
    12683.340000    12731.940000    12746.660000    12743.000000
    12762.670000    12746.000000    12718.260000    12755.400000
    12725.000000    12706.860000       31.800000       63.133340
    12764.330000
    12697.070000    12683.340000    12731.940000    12746.660000
    12743.000000    12762.670000    12746.000000    12718.260000
    12755.400000    12725.000000      -90.266670      -24.066670
    12779.670000
    12707.340000    12697.070000    12683.340000    12731.940000
    12746.660000    12743.000000    12762.670000    12746.000000
    12718.260000    12755.400000     -133.333300      -92.466670
    12778.130000
    12696.270000    12707.340000    12697.070000    12683.340000
    12731.940000    12746.660000    12743.000000    12762.670000
    12746.000000    12718.260000     -101.866700      -87.666670
    12760.400000
    12702.130000    12696.270000    12707.340000    12697.070000
    12683.340000    12731.940000    12746.660000    12743.000000
    12762.670000    12746.000000      -62.533340      -64.733340
    12784.660000
    12767.540000    12702.130000    12696.270000    12707.340000
    12697.070000    12683.340000    12731.940000    12746.660000
    12743.000000    12762.670000      -35.466670      -66.800000
    12837.130000
    12768.330000    12767.540000    12702.130000    12696.270000
    12707.340000    12697.070000    12683.340000    12731.940000
    12746.660000    12743.000000       15.733330      -31.266670
    12790.940000
    12743.000000    12768.330000    12767.540000    12702.130000
    12696.270000    12707.340000    12697.070000    12683.340000
    12731.940000    12746.660000      -16.000000      -16.200000
    12776.600000
    12772.870000    12743.000000    12768.330000    12767.540000
    12702.130000    12696.270000    12707.340000    12697.070000
    12683.340000    12731.940000      -28.600000      -37.933330
    12793.930000
    12765.600000    12772.870000    12743.000000    12768.330000
    12767.540000    12702.130000    12696.270000    12707.340000
    12697.070000    12683.340000      -98.133340      -92.333340
    12789.400000
    12769.200000    12765.600000    12772.870000    12743.000000
    12768.330000    12767.540000    12702.130000    12696.270000
    12707.340000    12697.070000      -68.933330      -73.600010
    12773.870000
    12774.800000    12769.200000    12765.600000    12772.870000
    12743.000000    12768.330000    12767.540000    12702.130000
    12696.270000    12707.340000      -17.333330      -48.866670
    12754.730000
    12773.400000    12774.800000    12769.200000    12765.600000
    12772.870000    12743.000000    12768.330000    12767.540000
    12702.130000    12696.270000       67.266670       75.000010
    12748.200000
    12765.400000    12773.400000    12774.800000    12769.200000
    12765.600000    12772.870000    12743.000000    12768.330000
    12767.540000    12702.130000       77.533340       81.400000
    12763.870000
    12765.070000    12765.400000    12773.400000    12774.800000
    12769.200000    12765.600000    12772.870000    12743.000000
    12768.330000    12767.540000       27.266670       17.800000
    12750.200000
    12764.330000    12765.070000    12765.400000    12773.400000
    12774.800000    12769.200000    12765.600000    12772.870000
    12743.000000    12768.330000      -33.066670      -40.866670
    12790.800000
    12779.670000    12764.330000    12765.070000    12765.400000
    12773.400000    12774.800000    12769.200000    12765.600000
    12772.870000    12743.000000       74.666670       84.866670
    12799.470000
    12778.130000    12779.670000    12764.330000    12765.070000
    12765.400000    12773.400000    12774.800000    12769.200000
    12765.600000    12772.870000       72.000000       76.933330
    12783.000000
    12760.400000    12778.130000    12779.670000    12764.330000
    12765.070000    12765.400000    12773.400000    12774.800000
    12769.200000    12765.600000       -1.266667       11.866670
    12787.000000
    12784.660000    12760.400000    12778.130000    12779.670000
    12764.330000    12765.070000    12765.400000    12773.400000
    12774.800000    12769.200000      -24.333330      -42.266670
    12783.400000
    12837.130000    12784.660000    12760.400000    12778.130000
    12779.670000    12764.330000    12765.070000    12765.400000
    12773.400000    12774.800000       88.333340    0.000000E+00
    12780.140000
    12790.940000    12837.130000    12784.660000    12760.400000
    12778.130000    12779.670000    12764.330000    12765.070000
    12765.400000    12773.400000       95.266670       17.800000
    12798.470000
    12776.600000    12790.940000    12837.130000    12784.660000
    12760.400000    12778.130000    12779.670000    12764.330000
    12765.070000    12765.400000       48.800000       28.933330
    12792.930000
    12793.930000    12776.600000    12790.940000    12837.130000
    12784.660000    12760.400000    12778.130000    12779.670000
    12764.330000    12765.070000       50.800000       43.400000
    12762.470000
    12789.400000    12793.930000    12776.600000    12790.940000
    12837.130000    12784.660000    12760.400000    12778.130000
    12779.670000    12764.330000       89.933330       59.333340
    12780.270000
    12773.870000    12789.400000    12793.930000    12776.600000
    12790.940000    12837.130000    12784.660000    12760.400000
    12778.130000    12779.670000      111.733300       68.866670
    12762.860000
    12754.730000    12773.870000    12789.400000    12793.930000
    12776.600000    12790.940000    12837.130000    12784.660000
    12760.400000    12778.130000       71.533340       50.333340
    12778.660000
    12748.200000    12754.730000    12773.870000    12789.400000
    12793.930000    12776.600000    12790.940000    12837.130000
    12784.660000    12760.400000       36.866670       20.866670
    12766.800000
    12763.870000    12748.200000    12754.730000    12773.870000
    12789.400000    12793.930000    12776.600000    12790.940000
    12837.130000    12784.660000      -52.000000      -44.133340
    12779.200000
    12750.200000    12763.870000    12748.200000    12754.730000
    12773.870000    12789.400000    12793.930000    12776.600000
    12790.940000    12837.130000      -87.533340      -41.333340
    12768.270000
    12790.800000    12750.200000    12763.870000    12748.200000
    12754.730000    12773.870000    12789.400000    12793.930000
    12776.600000    12790.940000      -77.000010      -52.400000
    12777.000000
    12799.470000    12790.800000    12750.200000    12763.870000
    12748.200000    12754.730000    12773.870000    12789.400000
    12793.930000    12776.600000       -7.733334       -2.466667
    12784.340000
    12783.000000    12799.470000    12790.800000    12750.200000
    12763.870000    12748.200000    12754.730000    12773.870000
    12789.400000    12793.930000       13.266670        1.266667
    12790.930000
    12787.000000    12783.000000    12799.470000    12790.800000
    12750.200000    12763.870000    12748.200000    12754.730000
    12773.870000    12789.400000       10.933330        5.400000
    12803.330000
    12783.400000    12787.000000    12783.000000    12799.470000
    12790.800000    12750.200000    12763.870000    12748.200000
    12754.730000    12773.870000        6.133334       -1.400000
    12808.130000
    12780.140000    12783.400000    12787.000000    12783.000000
    12799.470000    12790.800000    12750.200000    12763.870000
    12748.200000    12754.730000      -13.200000    0.000000E+00
    12820.530000
    12798.470000    12780.140000    12783.400000    12787.000000
    12783.000000    12799.470000    12790.800000    12750.200000
    12763.870000    12748.200000      -16.266670   -2.000000E-01
    12808.800000
    12792.930000    12798.470000    12780.140000    12783.400000
    12787.000000    12783.000000    12799.470000    12790.800000
    12750.200000    12763.870000      -27.466670       -3.933334
    12819.800000
    12762.470000    12792.930000    12798.470000    12780.140000
    12783.400000    12787.000000    12783.000000    12799.470000
    12790.800000    12750.200000      -48.600000       -6.000000
    12808.800000
    12780.270000    12762.470000    12792.930000    12798.470000
    12780.140000    12783.400000    12787.000000    12783.000000
    12799.470000    12790.800000      -70.933330      -30.600000
    12822.600000
    12762.860000    12780.270000    12762.470000    12792.930000
    12798.470000    12780.140000    12783.400000    12787.000000
    12783.000000    12799.470000     -101.933300      -60.133340
    12810.470000
    12778.660000    12762.860000    12780.270000    12762.470000
    12792.930000    12798.470000    12780.140000    12783.400000
    12787.000000    12783.000000      -82.000010      -60.200000
    12812.800000
    12766.800000    12778.660000    12762.860000    12780.270000
    12762.470000    12792.930000    12798.470000    12780.140000
    12783.400000    12787.000000      -32.200000      -15.800000
    12843.460000
    12779.200000    12766.800000    12778.660000    12762.860000
    12780.270000    12762.470000    12792.930000    12798.470000
    12780.140000    12783.400000       29.466670        1.333333
    12826.400000
    12768.270000    12779.200000    12766.800000    12778.660000
    12762.860000    12780.270000    12762.470000    12792.930000
    12798.470000    12780.140000       26.000000        8.400001
    12784.730000
    12777.000000    12768.270000    12779.200000    12766.800000
    12778.660000    12762.860000    12780.270000    12762.470000
    12792.930000    12798.470000       -5.933334        1.600000
    12812.730000
    12784.340000    12777.000000    12768.270000    12779.200000
    12766.800000    12778.660000    12762.860000    12780.270000
    12762.470000    12792.930000      -34.666670      -29.066670
    12835.800000
    12790.930000    12784.340000    12777.000000    12768.270000
    12779.200000    12766.800000    12778.660000    12762.860000
    12780.270000    12762.470000      -40.933330      -52.133340
    12814.600000
    12803.330000    12790.930000    12784.340000    12777.000000
    12768.270000    12779.200000    12766.800000    12778.660000
    12762.860000    12780.270000      -27.200000      -45.733340
    12827.270000
    12808.130000    12803.330000    12790.930000    12784.340000
    12777.000000    12768.270000    12779.200000    12766.800000
    12778.660000    12762.860000       54.933330       -5.400000
    12829.800000
    12820.530000    12808.130000    12803.330000    12790.930000
    12784.340000    12777.000000    12768.270000    12779.200000
    12766.800000    12778.660000       77.733340       11.866670
    12830.400000
    12808.800000    12820.530000    12808.130000    12803.330000
    12790.930000    12784.340000    12777.000000    12768.270000
    12779.200000    12766.800000       51.000000       32.600000
    12846.600000
    12819.800000    12808.800000    12820.530000    12808.130000
    12803.330000    12790.930000    12784.340000    12777.000000
    12768.270000    12779.200000      -19.333330      -10.066670
    12850.600000
    12808.800000    12819.800000    12808.800000    12820.530000
    12808.130000    12803.330000    12790.930000    12784.340000
    12777.000000    12768.270000      -15.400000      -10.266670
    12846.130000
    12822.600000    12808.800000    12819.800000    12808.800000
    12820.530000    12808.130000    12803.330000    12790.930000
    12784.340000    12777.000000        6.200000       -4.666667
    12848.340000
    12810.470000    12822.600000    12808.800000    12819.800000
    12808.800000    12820.530000    12808.130000    12803.330000
    12790.930000    12784.340000      -18.733330      -24.800000
    12877.860000
    12812.800000    12810.470000    12822.600000    12808.800000
    12819.800000    12808.800000    12820.530000    12808.130000
    12803.330000    12790.930000      -24.666670      -40.466670
    12856.270000
    12843.460000    12812.800000    12810.470000    12822.600000
    12808.800000    12819.800000    12808.800000    12820.530000
    12808.130000    12803.330000       38.400000      -24.400000
    12863.200000
    12826.400000    12843.460000    12812.800000    12810.470000
    12822.600000    12808.800000    12819.800000    12808.800000
    12820.530000    12808.130000       27.066670   -6.000000E-01
    12865.400000
    12784.730000    12826.400000    12843.460000    12812.800000
    12810.470000    12822.600000    12808.800000    12819.800000
    12808.800000    12820.530000        1.200000        4.866667
    12846.200000
    12812.730000    12784.730000    12826.400000    12843.460000
    12812.800000    12810.470000    12822.600000    12808.800000
    12819.800000    12808.800000      -23.666670   -9.333334E-01
    12865.070000
    12835.800000    12812.730000    12784.730000    12826.400000
    12843.460000    12812.800000    12810.470000    12822.600000
    12808.800000    12819.800000      -16.333330       -1.133333
    12857.600000
    12814.600000    12835.800000    12812.730000    12784.730000
    12826.400000    12843.460000    12812.800000    12810.470000
    12822.600000    12808.800000       -7.933334        6.866667
    12841.800000
    12827.270000    12814.600000    12835.800000    12812.730000
    12784.730000    12826.400000    12843.460000    12812.800000
    12810.470000    12822.600000      -48.066670      -31.600000
    12840.800000
    12829.800000    12827.270000    12814.600000    12835.800000
    12812.730000    12784.730000    12826.400000    12843.460000
    12812.800000    12810.470000      -30.666670      -49.333340
    12842.330000
    12830.400000    12829.800000    12827.270000    12814.600000
    12835.800000    12812.730000    12784.730000    12826.400000
    12843.460000    12812.800000      -25.933330      -40.800000
    12856.940000
    12846.600000    12830.400000    12829.800000    12827.270000
    12814.600000    12835.800000    12812.730000    12784.730000
    12826.400000    12843.460000      -62.333340      -64.866670
    12855.600000
    12850.600000    12846.600000    12830.400000    12829.800000
    12827.270000    12814.600000    12835.800000    12812.730000
    12784.730000    12826.400000      -66.333340      -81.000010
    12853.470000
    12846.130000    12850.600000    12846.600000    12830.400000
    12829.800000    12827.270000    12814.600000    12835.800000
    12812.730000    12784.730000      -30.333330      -54.200000
    12850.270000
    12848.340000    12846.130000    12850.600000    12846.600000
    12830.400000    12829.800000    12827.270000    12814.600000
    12835.800000    12812.730000       -9.666667       -6.066667
    12847.130000
    12877.860000    12848.340000    12846.130000    12850.600000
    12846.600000    12830.400000    12829.800000    12827.270000
    12814.600000    12835.800000       16.000000      -10.666670
    12846.140000
    12856.270000    12877.860000    12848.340000    12846.130000
    12850.600000    12846.600000    12830.400000    12829.800000
    12827.270000    12814.600000        9.133334      -35.933330
    12814.800000
    12863.200000    12856.270000    12877.860000    12848.340000
    12846.130000    12850.600000    12846.600000    12830.400000
    12829.800000    12827.270000        4.933333      -39.933330
    12845.940000
    12865.400000    12863.200000    12856.270000    12877.860000
    12848.340000    12846.130000    12850.600000    12846.600000
    12830.400000    12829.800000       30.200000       -7.866667
    12855.540000
    12846.200000    12865.400000    12863.200000    12856.270000
    12877.860000    12848.340000    12846.130000    12850.600000
    12846.600000    12830.400000    1.333333E-01    6.666667E-02
    12869.400000
    12865.070000    12846.200000    12865.400000    12863.200000
    12856.270000    12877.860000    12848.340000    12846.130000
    12850.600000    12846.600000      -12.333330    0.000000E+00
    12872.870000
    12857.600000    12865.070000    12846.200000    12865.400000
    12863.200000    12856.270000    12877.860000    12848.340000
    12846.130000    12850.600000      -27.333330      -10.866670
    12856.740000
    12841.800000    12857.600000    12865.070000    12846.200000
    12865.400000    12863.200000    12856.270000    12877.860000
    12848.340000    12846.130000      -54.000000      -42.133340
    12863.400000
    12840.800000    12841.800000    12857.600000    12865.070000
    12846.200000    12865.400000    12863.200000    12856.270000
    12877.860000    12848.340000      -55.266670      -60.466670
    12899.270000
    12842.330000    12840.800000    12841.800000    12857.600000
    12865.070000    12846.200000    12865.400000    12863.200000
    12856.270000    12877.860000      -38.733330      -50.733340
    12863.070000
    12856.940000    12842.330000    12840.800000    12841.800000
    12857.600000    12865.070000    12846.200000    12865.400000
    12863.200000    12856.270000      -41.733340      -67.866670
    12888.660000
    12855.600000    12856.940000    12842.330000    12840.800000
    12841.800000    12857.600000    12865.070000    12846.200000
    12865.400000    12863.200000       -5.200000      -12.933330
    12815.740000
    12853.470000    12855.600000    12856.940000    12842.330000
    12840.800000    12841.800000    12857.600000    12865.070000
    12846.200000    12865.400000        6.333333    0.000000E+00
    12850.800000
    12850.270000    12853.470000    12855.600000    12856.940000
    12842.330000    12840.800000    12841.800000    12857.600000
    12865.070000    12846.200000        6.466667      -20.600000
    12842.860000
    12847.130000    12850.270000    12853.470000    12855.600000
    12856.940000    12842.330000    12840.800000    12841.800000
    12857.600000    12865.070000       32.933330       -2.133333
    12877.060000
    12846.140000    12847.130000    12850.270000    12853.470000
    12855.600000    12856.940000    12842.330000    12840.800000
    12841.800000    12857.600000       76.466670       -3.533334
    12869.270000
    12814.800000    12846.140000    12847.130000    12850.270000
    12853.470000    12855.600000    12856.940000    12842.330000
    12840.800000    12841.800000       21.333330       -4.866667
    12863.670000
    12845.940000    12814.800000    12846.140000    12847.130000
    12850.270000    12853.470000    12855.600000    12856.940000
    12842.330000    12840.800000      -33.600000      -34.266670
    12858.930000
    12855.540000    12845.940000    12814.800000    12846.140000
    12847.130000    12850.270000    12853.470000    12855.600000
    12856.940000    12842.330000      -67.400000      -52.400000
    12856.930000
    12869.400000    12855.540000    12845.940000    12814.800000
    12846.140000    12847.130000    12850.270000    12853.470000
    12855.600000    12856.940000      -53.800000      -26.933330
    12845.530000
    12872.870000    12869.400000    12855.540000    12845.940000
    12814.800000    12846.140000    12847.130000    12850.270000
    12853.470000    12855.600000        3.733334    0.000000E+00
    12871.530000
    12856.740000    12872.870000    12869.400000    12855.540000
    12845.940000    12814.800000    12846.140000    12847.130000
    12850.270000    12853.470000       24.200000       -2.066667
    12854.930000
    12863.400000    12856.740000    12872.870000    12869.400000
    12855.540000    12845.940000    12814.800000    12846.140000
    12847.130000    12850.270000       29.533330        3.600000
    12855.330000
    12899.270000    12863.400000    12856.740000    12872.870000
    12869.400000    12855.540000    12845.940000    12814.800000
    12846.140000    12847.130000       71.733340       12.133330
    12872.340000
    12863.070000    12899.270000    12863.400000    12856.740000
    12872.870000    12869.400000    12855.540000    12845.940000
    12814.800000    12846.140000       57.066670        1.200000
    12872.740000
    12888.660000    12863.070000    12899.270000    12863.400000
    12856.740000    12872.870000    12869.400000    12855.540000
    12845.940000    12814.800000      114.333300       39.600000
    12879.730000
    12815.740000    12888.660000    12863.070000    12899.270000
    12863.400000    12856.740000    12872.870000    12869.400000
    12855.540000    12845.940000       45.733340       52.866670
    12863.260000
    12850.800000    12815.740000    12888.660000    12863.070000
    12899.270000    12863.400000    12856.740000    12872.870000
    12869.400000    12855.540000      -28.333330        6.400001
    12849.470000
    12842.860000    12850.800000    12815.740000    12888.660000
    12863.070000    12899.270000    12863.400000    12856.740000
    12872.870000    12869.400000      -60.600000       -9.800000
    12851.400000
    12877.060000    12842.860000    12850.800000    12815.740000
    12888.660000    12863.070000    12899.270000    12863.400000
    12856.740000    12872.870000      -15.333330    0.000000E+00
    12850.930000
    12869.270000    12877.060000    12842.860000    12850.800000
    12815.740000    12888.660000    12863.070000    12899.270000
    12863.400000    12856.740000       -5.200000    0.000000E+00
    12845.670000
    12863.670000    12869.270000    12877.060000    12842.860000
    12850.800000    12815.740000    12888.660000    12863.070000
    12899.270000    12863.400000        5.533334      -13.866670
    12843.060000
    12858.930000    12863.670000    12869.270000    12877.060000
    12842.860000    12850.800000    12815.740000    12888.660000
    12863.070000    12899.270000        9.866667       -2.400000
    12857.340000
    12856.930000    12858.930000    12863.670000    12869.270000
    12877.060000    12842.860000    12850.800000    12815.740000
    12888.660000    12863.070000        9.066668       -9.000000
    12862.660000
    12845.530000    12856.930000    12858.930000    12863.670000
    12869.270000    12877.060000    12842.860000    12850.800000
    12815.740000    12888.660000       12.066670       -2.000000
    12866.200000
    12871.530000    12845.530000    12856.930000    12858.930000
    12863.670000    12869.270000    12877.060000    12842.860000
    12850.800000    12815.740000       42.066670       12.200000
    12861.200000
    12854.930000    12871.530000    12845.530000    12856.930000
    12858.930000    12863.670000    12869.270000    12877.060000
    12842.860000    12850.800000       33.333340       16.066670
    13534.670000
    12855.330000    12854.930000    12871.530000    12845.530000
    12856.930000    12858.930000    12863.670000    12869.270000
    12877.060000    12842.860000        5.400000        5.000000
    12827.730000
    12872.340000    12855.330000    12854.930000    12871.530000
    12845.530000    12856.930000    12858.930000    12863.670000
    12869.270000    12877.060000       -4.066667       -9.266667
    12842.670000
    12872.740000    12872.340000    12855.330000    12854.930000
    12871.530000    12845.530000    12856.930000    12858.930000
    12863.670000    12869.270000       51.466670    6.666667E-01
    12841.470000
    12879.730000    12872.740000    12872.340000    12855.330000
    12854.930000    12871.530000    12845.530000    12856.930000
    12858.930000    12863.670000       89.666670       39.800000
    12813.470000
    12863.260000    12879.730000    12872.740000    12872.340000
    12855.330000    12854.930000    12871.530000    12845.530000
    12856.930000    12858.930000       79.066670       62.933340
    12813.200000
    12849.470000    12863.260000    12879.730000    12872.740000
    12872.340000    12855.330000    12854.930000    12871.530000
    12845.530000    12856.930000       -3.266667       18.866670
    12817.140000
    12851.400000    12849.470000    12863.260000    12879.730000
    12872.740000    12872.340000    12855.330000    12854.930000
    12871.530000    12845.530000      -39.066670      -37.933330
    12817.070000
    12850.930000    12851.400000    12849.470000    12863.260000
    12879.730000    12872.740000    12872.340000    12855.330000
    12854.930000    12871.530000      -57.066670      -86.666670
    12812.200000
    12845.670000    12850.930000    12851.400000    12849.470000
    12863.260000    12879.730000    12872.740000    12872.340000
    12855.330000    12854.930000      -48.533340      -97.200000
    12816.930000
    12843.060000    12845.670000    12850.930000    12851.400000
    12849.470000    12863.260000    12879.730000    12872.740000
    12872.340000    12855.330000      -45.200000      -91.333340
    12822.400000
    12857.340000    12843.060000    12845.670000    12850.930000
    12851.400000    12849.470000    12863.260000    12879.730000
    12872.740000    12872.340000      -54.200000      -74.200000
    12839.470000
    12862.660000    12857.340000    12843.060000    12845.670000
    12850.930000    12851.400000    12849.470000    12863.260000
    12879.730000    12872.740000      -49.533340      -79.333340
    12832.540000
    12866.200000    12862.660000    12857.340000    12843.060000
    12845.670000    12850.930000    12851.400000    12849.470000
    12863.260000    12879.730000       -4.533334      -26.133340
    12843.270000
    12861.200000    12866.200000    12862.660000    12857.340000
    12843.060000    12845.670000    12850.930000    12851.400000
    12849.470000    12863.260000       10.133330    0.000000E+00
    12825.270000
    13534.670000    12861.200000    12866.200000    12862.660000
    12857.340000    12843.060000    12845.670000    12850.930000
    12851.400000    12849.470000      -35.600000      -57.666670
    12820.400000
    12827.730000    13534.670000    12861.200000    12866.200000
    12862.660000    12857.340000    12843.060000    12845.670000
    12850.930000    12851.400000       65.600010       62.400000
    12839.200000
    12842.670000    12827.730000    13534.670000    12861.200000
    12866.200000    12862.660000    12857.340000    12843.060000
    12845.670000    12850.930000       36.133340        6.800000
    12815.670000
    12841.470000    12842.670000    12827.730000    13534.670000
    12861.200000    12866.200000    12862.660000    12857.340000
    12843.060000    12845.670000       52.333340       26.800000
    12834.540000
    12813.470000    12841.470000    12842.670000    12827.730000
    13534.670000    12861.200000    12866.200000    12862.660000
    12857.340000    12843.060000       17.866670        6.866667
    12835.140000
    12813.200000    12813.470000    12841.470000    12842.670000
    12827.730000    13534.670000    12861.200000    12866.200000
